Time,Reference,Angle,Reference,Angle
6.439876,-132.435619,-132.400677,-132.391985,-132.357044
6.450055,-132.5188,-132.479217,-132.475167,-132.435584
6.460168,-132.602037,-132.566483,-132.558404,-132.52285
6.470315,-132.686214,-132.645023,-132.642581,-132.610117
6.480484,-132.77117,-132.73229,-132.727537,-132.697383
6.490618,-132.856415,-132.819556,-132.812781,-132.775923
6.502908,-132.960891,-132.906823,-132.917257,-132.854463
6.510891,-133.028954,-132.994089,-132.98532,-132.941729
6.521045,-133.116264,-133.081355,-133.07263,-133.028996
6.531243,-133.204577,-133.168622,-133.160944,-133.116262
6.5414,-133.293119,-133.255888,-133.249486,-133.203529
6.551606,-133.382731,-133.343155,-133.339098,-133.290795
6.561697,-133.470147,-133.430421,-133.426513,-133.378061
6.571866,-133.55762,-133.517688,-133.513987,-133.465328
6.582056,-133.644648,-133.613681,-133.601015,-133.561321
6.592177,-133.730522,-133.700947,-133.686889,-133.648587
6.60232,-133.815945,-133.788214,-133.772312,-133.735854
6.612441,-133.900592,-133.87548,-133.856959,-133.831847
6.622652,-133.985419,-133.971473,-133.941786,-133.919114
6.632953,-134.070336,-134.05874,-134.026703,-134.00638
6.643031,-134.152826,-134.146006,-134.109193,-134.102373
6.653578,-134.238513,-134.241999,-134.194879,-134.198366
6.663501,-134.318508,-134.329266,-134.274875,-134.285633
6.673444,-134.398126,-134.416532,-134.354493,-134.372899
6.683613,-134.478957,-134.512525,-134.435323,-134.460166
6.693757,-134.558955,-134.599792,-134.515322,-134.547432
6.703909,-134.638429,-134.687058,-134.594796,-134.643425
6.714014,-134.718589,-134.774325,-134.674956,-134.721965
6.72422,-134.795619,-134.861591,-134.751986,-134.809231
6.734438,-134.873819,-134.948858,-134.830186,-134.896498
6.744558,-134.950613,-135.027398,-134.90698,-134.983764
6.755165,-135.030496,-135.114664,-134.986863,-135.071031
6.764886,-135.103079,-135.193204,-135.059446,-135.149571
6.775541,-135.186686,-135.28047,-135.143053,-135.22811
6.786783,-135.264541,-135.367737,-135.220908,-135.315377
6.796862,-135.337956,-135.446277,-135.294322,-135.402643
6.807038,-135.411476,-135.524816,-135.367842,-135.481183
6.81711,-135.48364,-135.603356,-135.440007,-135.559723
6.828822,-135.566993,-135.681896,-135.52336,-135.629536
6.837448,-135.627553,-135.751709,-135.58392,-135.699349
6.847634,-135.698707,-135.821522,-135.655074,-135.777889
6.857782,-135.769043,-135.891336,-135.72541,-135.856429
6.867878,-135.838384,-135.961149,-135.794751,-135.926242
6.886472,-135.96366,-136.092048,-135.920027,-136.048415
6.891031,-135.994401,-136.118228,-135.950768,-136.083322
6.90121,-136.062368,-136.188042,-136.018735,-136.153135
6.911433,-136.129964,-136.249128,-136.086331,-136.214221
6.921484,-136.195858,-136.310215,-136.152225,-136.275308
6.933331,-136.27271,-136.380028,-136.229077,-136.345121
6.943227,-136.336305,-136.449841,-136.292672,-136.406208
6.953325,-136.400636,-136.502201,-136.357002,-136.467294
6.963469,-136.464646,-136.563287,-136.421012,-136.537107
6.973617,-136.528099,-136.624374,-136.484466,-136.589467
6.983792,-136.591122,-136.676734,-136.547489,-136.650554
6.993923,-136.653252,-136.73782,-136.609619,-136.71164
7.004085,-136.714975,-136.798907,-136.671342,-136.772727
7.014279,-136.776286,-136.851267,-136.732653,-136.825087
7.024476,-136.837502,-136.903627,-136.793869,-136.886173
7.034585,-136.896686,-136.955986,-136.853052,-136.938533
7.044715,-136.955978,-137.008346,-136.912345,-136.990893
7.054945,-137.014903,-137.060706,-136.97127,-137.043253
7.065009,-137.072463,-137.113066,-137.02883,-137.095613
7.075606,-137.132418,-137.165426,-137.088785,-137.156699
7.085361,-137.187047,-137.217786,-137.143414,-137.209059
7.095533,-137.243415,-137.278872,-137.199782,-137.261419
7.105644,-137.298863,-137.331232,-137.255229,-137.305052
7.115761,-137.353732,-137.383592,-137.310098,-137.366139
7.126047,-137.408929,-137.427225,-137.365296,-137.409772
7.136269,-137.463172,-137.488312,-137.419539,-137.462132
7.146276,-137.515653,-137.531945,-137.472019,-137.514492
7.156405,-137.56822,-137.584305,-137.524587,-137.566852
7.166607,-137.620539,-137.636665,-137.576906,-137.610485
7.177439,-137.675403,-137.689025,-137.63177,-137.662845
7.187286,-137.724719,-137.741385,-137.681086,-137.715205
7.197439,-137.774981,-137.793744,-137.731348,-137.758838
7.20763,-137.824808,-137.846104,-137.781175,-137.811198
7.217697,-137.873464,-137.889738,-137.829831,-137.854831
7.227874,-137.922062,-137.942097,-137.878428,-137.907191
7.238196,-137.97071,-137.985731,-137.927077,-137.950824
7.248264,-138.017573,-138.038091,-137.97394,-138.003184
7.258387,-138.064092,-138.09045,-138.020459,-138.046817
7.268513,-138.110045,-138.134084,-138.066412,-138.09045
7.279063,-138.157291,-138.177717,-138.113658,-138.14281
7.288948,-138.200966,-138.230077,-138.157333,-138.186444
7.299013,-138.244872,-138.27371,-138.201238,-138.230077
7.309289,-138.289089,-138.32607,-138.245456,-138.282437
7.319411,-138.332022,-138.369703,-138.288389,-138.32607
7.329515,-138.374324,-138.413336,-138.33069,-138.369703
7.339713,-138.416398,-138.45697,-138.372765,-138.413336
7.349943,-138.458012,-138.500603,-138.414378,-138.45697
7.360058,-138.498554,-138.544236,-138.454921,-138.500603
7.37028,-138.538924,-138.587869,-138.495291,-138.544236
7.380407,-138.578334,-138.631502,-138.534701,-138.579143
7.390915,-138.618598,-138.666409,-138.574964,-138.614049
7.400831,-138.656014,-138.710042,-138.612381,-138.657682
7.41092,-138.693497,-138.753676,-138.649863,-138.692589
7.421068,-138.730611,-138.788582,-138.686978,-138.727496
7.431243,-138.767225,-138.823489,-138.723591,-138.771129
7.441448,-138.803364,-138.858395,-138.759731,-138.806035
7.451912,-138.839782,-138.893302,-138.796149,-138.840942
7.461766,-138.873508,-138.928208,-138.829875,-138.875849
7.471881,-138.907549,-138.963115,-138.863916,-138.910755
7.482015,-138.941065,-138.998022,-138.897432,-138.945662
7.502884,-139.007935,-139.032928,-138.964302,-138.980568
7.50919,-139.026856,-139.085288,-138.983222,-139.024202
7.51946,-139.058624,-139.111468,-139.014991,-139.059108
7.535571,-139.106687,-139.146375,-139.063054,-139.085288
7.540965,-139.122784,-139.172555,-139.079151,-139.120195
7.550622,-139.150957,-139.207461,-139.107324,-139.146375
7.560803,-139.180035,-139.233641,-139.136402,-139.181281
7.570988,-139.208543,-139.259821,-139.16491,-139.207461
7.58123,-139.23661,-139.286001,-139.192977,-139.233641
7.595639,-139.274752,-139.312181,-139.231119,-139.268548
7.60159,-139.290439,-139.338361,-139.246805,-139.277274
7.611798,-139.316648,-139.355814,-139.273015,-139.303454
7.622126,-139.342558,-139.381994,-139.298925,-139.329634
7.632273,-139.367439,-139.408174,-139.323806,-139.347087
7.643179,-139.393481,-139.425627,-139.349848,-139.373267
7.653396,-139.417309,-139.451807,-139.373676,-139.390721
7.663684,-139.440714,-139.469261,-139.397081,-139.408174
7.673918,-139.463389,-139.486714,-139.419756,-139.434354
7.684215,-139.485613,-139.512894,-139.44198,-139.451807
7.694344,-139.506906,-139.52162,-139.463272,-139.469261
7.704583,-139.527834,-139.5478,-139.484201,-139.477987
7.714801,-139.548147,-139.556527,-139.504513,-139.49544
7.725049,-139.567927,-139.57398,-139.524294,-139.504167
7.735336,-139.587186,-139.591434,-139.543552,-139.52162
7.745867,-139.606279,-139.60016,-139.562646,-139.539074
7.755672,-139.623545,-139.608887,-139.579912,-139.5478
7.765894,-139.640958,-139.62634,-139.597324,-139.556527
7.776142,-139.657823,-139.635067,-139.61419,-139.57398
7.786336,-139.674026,-139.643793,-139.630393,-139.582707
7.79658,-139.689741,-139.661247,-139.646108,-139.591434
7.806874,-139.704944,-139.661247,-139.661311,-139.608887
7.81715,-139.719549,-139.6787,-139.675916,-139.617614
7.827231,-139.733316,-139.687427,-139.689682,-139.62634
7.837531,-139.746809,-139.696153,-139.703175,-139.635067
7.856375,-139.769125,-139.713607,-139.725492,-139.65252
7.861205,-139.774902,-139.722333,-139.731269,-139.661247
7.871477,-139.786476,-139.73106,-139.742842,-139.669973
7.881664,-139.797413,-139.739787,-139.75378,-139.6787
7.891856,-139.807799,-139.748513,-139.764166,-139.687427
7.902152,-139.817735,-139.75724,-139.774102,-139.696153
7.912285,-139.82698,-139.765966,-139.783347,-139.713607
7.922516,-139.835765,-139.765966,-139.792132,-139.713607
7.932718,-139.843995,-139.774693,-139.800361,-139.722333
7.944212,-139.852553,-139.78342,-139.808919,-139.73106
7.961469,-139.863642,-139.800873,-139.820009,-139.748513
7.966345,-139.866814,-139.800873,-139.823181,-139.748513
7.976563,-139.872818,-139.8096,-139.829185,-139.75724
7.986844,-139.878347,-139.818326,-139.834713,-139.765966
7.99702,-139.883335,-139.827053,-139.839702,-139.765966
8.007203,-139.887844,-139.83578,-139.84421,-139.774693
8.017459,-139.891908,-139.83578,-139.848274,-139.78342
8.027687,-139.8955,-139.844506,-139.851867,-139.78342
8.037909,-139.898641,-139.844506,-139.855008,-139.78342
8.048444,-139.901418,-139.853233,-139.857784,-139.792146
8.058399,-139.903665,-139.853233,-139.860032,-139.792146
8.068556,-139.905574,-139.853233,-139.861941,-139.792146
8.078783,-139.907135,-139.853233,-139.863502,-139.792146
8.091523,-139.911617,-139.853233,-139.867983,-139.792146
8.099227,-139.911617,-139.853233,-139.867983,-139.792146
8.109401,-139.911617,-139.853233,-139.867983,-139.792146
8.119702,-139.911617,-139.853233,-139.867983,-139.792146
8.129829,-139.911617,-139.853233,-139.867983,-139.792146
8.140022,-139.911617,-139.853233,-139.867983,-139.792146
8.15028,-139.911617,-139.853233,-139.867983,-139.792146
8.160457,-139.911617,-139.853233,-139.867983,-139.792146
8.170676,-139.911617,-139.853233,-139.867983,-139.792146
8.180916,-139.911617,-139.853233,-139.867983,-139.792146
8.191064,-139.911617,-139.853233,-139.867983,-139.792146
8.201419,-139.911617,-139.853233,-139.867983,-139.792146
8.211604,-139.911617,-139.853233,-139.867983,-139.792146
8.221877,-139.911617,-139.853233,-139.867983,-139.792146
8.232104,-139.911617,-139.853233,-139.867983,-139.792146
8.242318,-139.911617,-139.853233,-139.867983,-139.792146
8.252551,-139.911617,-139.853233,-139.867983,-139.792146
8.262778,-139.911617,-139.853233,-139.867983,-139.792146
8.27305,-139.911617,-139.853233,-139.867983,-139.792146
8.283233,-139.911617,-139.853233,-139.867983,-139.792146
8.293449,-139.911617,-139.853233,-139.867983,-139.792146
8.303814,-139.911617,-139.853233,-139.867983,-139.792146
8.313889,-139.911617,-139.853233,-139.867983,-139.792146
8.324168,-139.911617,-139.853233,-139.867983,-139.792146
8.334357,-139.911617,-139.853233,-139.867983,-139.792146
8.345183,-139.911617,-139.853233,-139.867983,-139.792146
8.354692,-139.911617,-139.853233,-139.867983,-139.792146
8.364978,-139.911617,-139.853233,-139.867983,-139.792146
8.375109,-139.911617,-139.853233,-139.867983,-139.792146
8.385401,-139.911617,-139.853233,-139.867983,-139.792146
8.395615,-139.911617,-139.853233,-139.867983,-139.792146
8.405966,-139.911617,-139.853233,-139.867983,-139.792146
8.416067,-139.911617,-139.853233,-139.867983,-139.792146
8.426658,-139.911617,-139.853233,-139.867983,-139.792146
8.436489,-139.911617,-139.853233,-139.867983,-139.792146
8.447976,-139.911617,-139.853233,-139.867983,-139.792146
8.457303,-139.911617,-139.853233,-139.867983,-139.792146
8.467167,-139.911617,-139.853233,-139.867983,-139.792146
8.477302,-139.911617,-139.853233,-139.867983,-139.792146
8.487585,-139.911617,-139.853233,-139.867983,-139.792146
8.497757,-139.911617,-139.853233,-139.867983,-139.792146
8.508421,-139.911617,-139.853233,-139.867983,-139.792146
8.518304,-139.911617,-139.853233,-139.867983,-139.792146
8.528474,-139.911617,-139.853233,-139.867983,-139.792146
8.538705,-139.911617,-139.853233,-139.867983,-139.792146
8.549659,-139.911617,-139.853233,-139.867983,-139.792146
8.559173,-139.911617,-139.853233,-139.867983,-139.792146
8.569435,-139.911617,-139.853233,-139.867983,-139.792146
8.57964,-139.911617,-139.853233,-139.867983,-139.792146
8.589852,-139.911617,-139.853233,-139.867983,-139.792146
8.600086,-139.911617,-139.853233,-139.867983,-139.792146
8.610248,-139.911617,-139.853233,-139.867983,-139.792146
8.620488,-139.911617,-139.853233,-139.867983,-139.792146
8.630675,-139.911617,-139.853233,-139.867983,-139.792146
8.640896,-139.911617,-139.853233,-139.867983,-139.792146
8.660196,-139.911617,-139.853233,-139.867983,-139.792146
8.66507,-139.911617,-139.853233,-139.867983,-139.792146
8.675396,-139.911617,-139.853233,-139.867983,-139.792146
8.685681,-139.911617,-139.853233,-139.867983,-139.792146
8.695797,-139.911617,-139.853233,-139.867983,-139.792146
8.705948,-139.911617,-139.853233,-139.867983,-139.792146
8.716139,-139.911617,-139.853233,-139.867983,-139.792146
8.726529,-139.911617,-139.853233,-139.867983,-139.792146
8.736564,-139.911617,-139.853233,-139.867983,-139.792146
8.746895,-139.911617,-139.853233,-139.867983,-139.792146
8.757099,-139.911617,-139.853233,-139.867983,-139.792146
8.767132,-139.911617,-139.853233,-139.867983,-139.792146
8.788298,-139.911617,-139.853233,-139.867983,-139.792146
8.792878,-139.911617,-139.853233,-139.867983,-139.792146
8.802973,-139.911617,-139.853233,-139.867983,-139.800873
8.81313,-139.911617,-139.853233,-139.867983,-139.800873
8.823306,-139.911617,-139.853233,-139.867983,-139.800873
8.833397,-139.911617,-139.853233,-139.867983,-139.800873
8.843596,-139.911617,-139.853233,-139.867983,-139.800873
8.854268,-139.911617,-139.853233,-139.867983,-139.800873
8.86435,-139.911617,-139.853233,-139.867983,-139.800873
8.874417,-139.911617,-139.853233,-139.867983,-139.800873
8.884604,-139.911617,-139.853233,-139.867983,-139.800873
8.894785,-139.911617,-139.853233,-139.867983,-139.800873
8.912902,-139.911617,-139.853233,-139.867983,-139.800873
8.917456,-139.911617,-139.853233,-139.867983,-139.800873
8.927682,-139.911617,-139.853233,-139.867983,-139.800873
8.93771,-139.911617,-139.853233,-139.867983,-139.800873
8.947901,-139.911617,-139.853233,-139.867983,-139.800873
8.966382,-139.911617,-139.853233,-139.867983,-139.800873
8.970983,-139.911617,-139.853233,-139.867983,-139.800873
8.981149,-139.911617,-139.853233,-139.867983,-139.800873
8.991265,-139.911617,-139.853233,-139.867983,-139.800873
9.001457,-139.911617,-139.853233,-139.867983,-139.800873
9.011589,-139.911617,-139.853233,-139.867983,-139.800873
9.021747,-139.911617,-139.853233,-139.867983,-139.800873
9.031927,-139.911617,-139.853233,-139.867983,-139.800873
9.042027,-139.911617,-139.853233,-139.867983,-139.800873
9.053035,-139.911617,-139.853233,-139.867983,-139.800873
9.062401,-139.911617,-139.853233,-139.867983,-139.800873
9.072505,-139.911617,-139.853233,-139.867983,-139.800873
9.082688,-139.911617,-139.853233,-139.867983,-139.800873
9.092802,-139.911617,-139.853233,-139.867983,-139.800873
9.103007,-139.911617,-139.853233,-139.867983,-139.800873
9.113228,-139.911617,-139.853233,-139.867983,-139.800873
9.123347,-139.911617,-139.853233,-139.867983,-139.800873
9.133483,-139.911617,-139.853233,-139.867983,-139.800873
9.143674,-139.911617,-139.853233,-139.867983,-139.800873
9.154583,-139.911617,-139.853233,-139.867983,-139.800873
9.164366,-139.911617,-139.853233,-139.867983,-139.800873
9.174302,-139.911617,-139.853233,-139.867983,-139.800873
9.184328,-139.911617,-139.853233,-139.867983,-139.800873
9.194485,-139.911617,-139.853233,-139.867983,-139.800873
9.204593,-139.911617,-139.853233,-139.867983,-139.800873
9.214768,-139.911617,-139.853233,-139.867983,-139.800873
9.225004,-139.911617,-139.853233,-139.867983,-139.800873
9.235057,-139.911617,-139.853233,-139.867983,-139.800873
9.245286,-139.911617,-139.853233,-139.867983,-139.800873
9.256168,-139.911617,-139.853233,-139.867983,-139.800873
9.265577,-139.911617,-139.853233,-139.867983,-139.800873
9.275658,-139.911617,-139.853233,-139.867983,-139.800873
9.285824,-139.911617,-139.853233,-139.867983,-139.800873
9.295998,-139.911617,-139.853233,-139.867983,-139.800873
9.306127,-139.911617,-139.853233,-139.867983,-139.800873
9.316267,-139.911617,-139.853233,-139.867983,-139.800873
9.326451,-139.911617,-139.853233,-139.867983,-139.800873
9.336645,-139.911617,-139.853233,-139.867983,-139.800873
9.346744,-139.911617,-139.853233,-139.867983,-139.800873
9.357691,-139.911617,-139.853233,-139.867983,-139.800873
9.367241,-139.911617,-139.853233,-139.867983,-139.800873
9.377252,-139.911617,-139.853233,-139.867983,-139.800873
9.387357,-139.911617,-139.853233,-139.867983,-139.800873
9.397467,-139.911617,-139.853233,-139.867983,-139.800873
9.407723,-139.911617,-139.853233,-139.867983,-139.800873
9.417779,-139.911617,-139.853233,-139.867983,-139.800873
9.427924,-139.911617,-139.853233,-139.867983,-139.800873
9.44593,-139.911617,-139.853233,-139.867983,-139.800873
9.450454,-139.911617,-139.853233,-139.867983,-139.800873
9.462025,-139.911617,-139.853233,-139.867983,-139.800873
9.471217,-139.911617,-139.853233,-139.867983,-139.800873
9.481021,-139.911617,-139.853233,-139.867983,-139.800873
9.491114,-139.911617,-139.853233,-139.867983,-139.800873
9.501226,-139.911617,-139.853233,-139.867983,-139.800873
9.521303,-139.911617,-139.853233,-139.867983,-139.800873
