Time,Reference,Angle,Reference,Angle
17.72004,-321.871654,-321.812534,-471.315472,-471.238898
17.7381,-321.871654,-321.812534,-471.315472,-471.238898
17.74267,-321.871654,-321.812534,-471.315472,-471.238898
17.75281,-321.871654,-321.812534,-471.315472,-471.238898
17.76302,-321.871654,-321.812534,-471.315472,-471.238898
17.77313,-321.871654,-321.812534,-471.315472,-471.238898
17.78328,-321.871654,-321.812534,-471.315472,-471.238898
17.79346,-321.871654,-321.812534,-471.315472,-471.238898
17.8036,-321.871654,-321.812534,-471.315472,-471.238898
17.81383,-321.871654,-321.812534,-471.315472,-471.238898
17.8239,-321.871654,-321.812534,-471.315472,-471.238898
17.83407,-321.871654,-321.812534,-471.315472,-471.238898
17.84438,-321.871654,-321.812534,-471.315472,-471.238898
17.85436,-321.871654,-321.812534,-471.315472,-471.238898
17.86588,-321.871654,-321.812534,-471.315472,-471.238898
17.87467,-321.871654,-321.812534,-471.315472,-471.238898
17.88487,-321.871654,-321.812534,-471.315472,-471.238898
17.89501,-321.871654,-321.812534,-471.315472,-471.238898
17.90514,-321.871654,-321.812534,-471.315472,-471.238898
17.91532,-321.871654,-321.812534,-471.315472,-471.238898
17.92543,-321.871654,-321.812534,-471.315472,-471.238898
17.93562,-321.871654,-321.812534,-471.315472,-471.238898
17.94598,-321.871654,-321.812534,-471.315472,-471.238898
17.95594,-321.871654,-321.812534,-471.315472,-471.238898
17.96609,-321.871654,-321.812534,-471.315472,-471.238898
17.97624,-321.871654,-321.812534,-471.315472,-471.238898
17.98638,-321.871654,-321.812534,-471.315472,-471.238898
17.99655,-321.871654,-321.812534,-471.315472,-471.238898
18.00668,-321.871654,-321.812534,-471.315472,-471.238898
18.01682,-321.871654,-321.812534,-471.315472,-471.238898
18.027,-321.871654,-321.812534,-471.315472,-471.238898
18.03714,-321.871654,-321.812534,-471.315472,-471.238898
18.04766,-321.871654,-321.812534,-471.315472,-471.238898
18.05745,-321.871654,-321.812534,-471.315472,-471.238898
18.0676,-321.871654,-321.812534,-471.315472,-471.238898
18.0856,-321.871654,-321.812534,-471.315472,-471.238898
18.09842,-321.871654,-321.812534,-471.315472,-471.238898
18.10298,-321.871654,-321.812534,-471.315472,-471.238898
18.11313,-321.871654,-321.812534,-471.315472,-471.238898
18.12331,-321.871654,-321.812534,-471.315472,-471.238898
18.13343,-321.871654,-321.812534,-471.315472,-471.238898
18.14388,-321.871654,-321.812534,-471.315472,-471.238898
18.15392,-321.871654,-321.812534,-471.315472,-471.238898
18.16395,-321.871654,-321.812534,-471.315472,-471.238898
18.17409,-321.871654,-321.812534,-471.315472,-471.238898
18.18493,-321.871654,-321.812534,-471.315472,-471.238898
18.19433,-321.871654,-321.812534,-471.315472,-471.238898
18.20452,-321.871654,-321.812534,-471.315472,-471.238898
18.21462,-321.871654,-321.812534,-471.315472,-471.238898
18.22478,-321.871654,-321.812534,-471.315472,-471.238898
18.23502,-321.871654,-321.812534,-471.315472,-471.238898
18.25404,-321.871654,-321.812534,-471.315472,-471.238898
18.25907,-321.871654,-321.812534,-471.315472,-471.238898
18.26884,-321.871654,-321.812534,-471.315472,-471.238898
18.27893,-321.871654,-321.812534,-471.315472,-471.238898
18.28906,-321.871654,-321.812534,-471.315472,-471.238898
18.29951,-321.871654,-321.812534,-471.315472,-471.238898
18.30934,-321.871654,-321.812534,-471.315472,-471.238898
18.31947,-321.871654,-321.812534,-471.315472,-471.238898
18.32962,-321.871654,-321.812534,-471.315472,-471.238898
18.33977,-321.871654,-321.812534,-471.315472,-471.238898
18.35003,-321.871654,-321.812534,-471.315472,-471.238898
18.3602,-321.871654,-321.812534,-471.315472,-471.238898
18.37031,-321.871654,-321.812534,-471.315472,-471.238898
18.38048,-321.871654,-321.812534,-471.315472,-471.238898
18.39057,-321.871654,-321.812534,-471.315472,-471.238898
18.40068,-321.871654,-321.812534,-471.315472,-471.238898
18.41083,-321.871654,-321.812534,-471.315472,-471.238898
18.42098,-321.871654,-321.812534,-471.315472,-471.238898
18.43112,-321.871654,-321.812534,-471.315472,-471.238898
18.44124,-321.871654,-321.812534,-471.315472,-471.238898
18.45142,-321.871654,-321.812534,-471.315472,-471.238898
18.46164,-321.871654,-321.812534,-471.315472,-471.238898
18.47179,-321.871654,-321.812534,-471.315472,-471.238898
18.48197,-321.871654,-321.812534,-471.315472,-471.238898
18.49207,-321.871654,-321.812534,-471.315472,-471.238898
18.50226,-321.871654,-321.812534,-471.315472,-471.238898
18.51236,-321.871654,-321.812534,-471.315472,-471.238898
18.5226,-321.871654,-321.812534,-471.315472,-471.238898
18.53281,-321.871654,-321.812534,-471.315472,-471.238898
18.54288,-321.871654,-321.812534,-471.315472,-471.238898
18.55305,-321.871654,-321.812534,-471.315472,-471.238898
18.56321,-321.871654,-321.812534,-471.315472,-471.238898
18.5734,-321.871654,-321.812534,-471.315472,-471.238898
18.58352,-321.871654,-321.812534,-471.315472,-471.238898
18.59369,-321.871654,-321.812534,-471.315472,-471.238898
18.60384,-321.871654,-321.812534,-471.315472,-471.238898
18.614,-321.871654,-321.812534,-471.315472,-471.238898
18.62418,-321.871654,-321.812534,-471.315472,-471.238898
18.63431,-321.871654,-321.812534,-471.315472,-471.238898
18.64457,-321.871654,-321.812534,-471.315472,-471.238898
18.65465,-321.871654,-321.812534,-471.315472,-471.238898
18.66476,-321.871654,-321.812534,-471.315472,-471.238898
18.693,-321.871654,-321.812534,-471.315472,-471.238898
