Time,Reference,Angle,Reference,Angle
22.73169,13.0174533,12.950343,13,12.9677963
22.74183,13.0174533,12.950343,13,12.9677963
22.75192,13.0174533,12.950343,13,12.9677963
22.76209,13.0174533,12.950343,13,12.9677963
22.77236,13.0174533,12.950343,13,12.9677963
22.78244,13.0174533,12.950343,13,12.9677963
22.79253,13.0174533,12.950343,13,12.9677963
22.80326,13.0174533,12.950343,13,12.9677963
22.81305,13.0174533,12.950343,13,12.9677963
22.82311,13.0174533,12.950343,13,12.9677963
22.83325,13.0174533,12.950343,13,12.9677963
22.84336,13.0174533,12.950343,13,12.9677963
22.85346,13.0174533,12.950343,13,12.9677963
22.86362,13.0174533,12.950343,13,12.9677963
22.87386,13.0174533,12.950343,13,12.9677963
22.88402,13.0174533,12.950343,13,12.9677963
22.89407,13.0174533,12.950343,13,12.9677963
22.90423,13.0174533,12.950343,13,12.9677963
22.91437,13.0174533,12.950343,13,12.9677963
22.92449,13.0174533,12.950343,13,12.9677963
22.93463,13.0174533,12.950343,13,12.9677963
22.94477,13.0174533,12.950343,13,12.9677963
22.95487,13.0174533,12.950343,13,12.9677963
22.96614,13.0174533,12.950343,13,12.9677963
22.97524,13.0174533,12.950343,13,12.9677963
22.98537,13.0174533,12.950343,13,12.9677963
22.99545,13.0174533,12.950343,13,12.9677963
23.01555,13.0174533,12.950343,13,12.9677963
23.01989,13.0174533,12.950343,13,12.9677963
23.03001,13.0174533,12.950343,13,12.9677963
23.04016,13.0174533,12.950343,13,12.9677963
23.05026,13.0174533,12.950343,13,12.9677963
23.0604,13.0174533,12.950343,13,12.9677963
23.07146,13.0174533,12.950343,13,12.9677963
23.08159,13.0174533,12.950343,13,12.9677963
23.09166,13.0174533,12.950343,13,12.9677963
23.10178,13.0174533,12.950343,13,12.9677963
23.11195,13.0174533,12.950343,13,12.9677963
23.12206,13.0174533,12.950343,13,12.9677963
23.13223,13.0174533,12.950343,13,12.9677963
23.14236,13.0174533,12.950343,13,12.9677963
23.15246,13.0174533,12.950343,13,12.9677963
23.16293,13.0174533,12.950343,13,12.9677963
23.17337,13.0174533,12.950343,13,12.9677963
23.18324,13.0174533,12.950343,13,12.9677963
23.19338,13.0174533,12.950343,13,12.9677963
23.20346,13.0174533,12.950343,13,12.9677963
23.21364,13.0174533,12.950343,13,12.9677963
23.22377,13.0174533,12.950343,13,12.9677963
23.23392,13.0174533,12.950343,13,12.9677963
23.24411,13.0174533,12.950343,13,12.9677963
23.25415,13.0174533,12.950343,13,12.9677963
23.26433,13.0174533,12.950343,13,12.9677963
23.27456,13.0174533,12.950343,13,12.9677963
23.28467,13.0174533,12.950343,13,12.9677963
23.29478,13.0174533,12.950343,13,12.9677963
23.30494,13.0174533,12.950343,13,12.9677963
23.31504,13.0174533,12.950343,13,12.9677963
23.32522,13.0174533,12.950343,13,12.9677963
23.33534,13.0174533,12.950343,13,12.9677963
23.34549,13.0174533,12.950343,13,12.9677963
23.35562,13.0174533,12.950343,13,12.9677963
23.36571,13.0174533,12.950343,13,12.9677963
23.37595,13.0174533,12.950343,13,12.9677963
23.38606,13.0174533,12.950343,13,12.9677963
23.39641,13.0174533,12.950343,13,12.9677963
23.40644,13.0174533,12.950343,13,12.9677963
23.41648,13.0174533,12.950343,13,12.9677963
23.42672,13.0174533,12.950343,13,12.9677963
23.43676,13.0174533,12.950343,13,12.9677963
23.44692,13.0174533,12.950343,13,12.9677963
23.45705,13.0174533,12.950343,13,12.9677963
23.46716,13.0174533,12.950343,13,12.9677963
23.47741,13.0174533,12.950343,13,12.9677963
23.48749,13.0174533,12.950343,13,12.9677963
23.49762,13.0174533,12.950343,13,12.9677963
23.50777,13.0174533,12.950343,13,12.9677963
23.51786,13.0174533,12.950343,13,12.9677963
23.52805,13.0174533,12.950343,13,12.9677963
23.53818,13.0174533,12.950343,13,12.9677963
23.54833,13.0174533,12.950343,13,12.9677963
23.55848,13.0174533,12.950343,13,12.9677963
23.56885,13.0174533,12.950343,13,12.9677963
23.57889,13.0174533,12.950343,13,12.9677963
23.58888,13.0174533,12.950343,13,12.9677963
23.59914,13.0174533,12.950343,13,12.9677963
23.60916,13.0174533,12.950343,13,12.9677963
23.61922,13.0174533,12.950343,13,12.9677963
23.6294,13.0174533,12.950343,13,12.9677963
23.63955,13.0174533,12.950343,13,12.9677963
23.64968,13.0174533,12.950343,13,12.9677963
23.65974,13.0174533,12.950343,13,12.9677963
23.67018,13.0174533,12.950343,13,12.9677963
23.6801,13.0174533,12.950343,13,12.9677963
23.69016,13.0174533,12.950343,13,12.9677963
23.70031,13.0174533,12.950343,13,12.9677963
23.71041,13.0174533,12.950343,13,12.9677963
23.72054,13.0174533,12.950343,13,12.9677963
23.73073,13.0174533,12.950343,13,12.9677963
23.7408,13.0174533,12.950343,13,12.9677963
23.75876,13.0174533,12.950343,13,12.9677963
23.76308,13.0174533,12.950343,13,12.9677963
23.77322,13.0174533,12.950343,13,12.9677963
23.78343,13.0174533,12.950343,13,12.9677963
23.79364,13.0174533,12.950343,13,12.9677963
23.80368,13.0174533,12.950343,13,12.9677963
23.81387,13.0174533,12.950343,13,12.9677963
23.82397,13.0174533,12.950343,13,12.9677963
23.83411,13.0174533,12.950343,13,12.9677963
23.84427,13.0174533,12.950343,13,12.9677963
23.85441,13.0174533,12.950343,13,12.9677963
23.8645,13.0174533,12.950343,13,12.9677963
23.87474,13.0174533,12.950343,13,12.9677963
23.88487,13.0174533,12.950343,13,12.9677963
23.89496,13.0174533,12.950343,13,12.9677963
23.90513,13.0174533,12.950343,13,12.9677963
23.91526,13.0174533,12.950343,13,12.9677963
23.92542,13.0174533,12.950343,13,12.9677963
23.93555,13.0174533,12.950343,13,12.9677963
23.9457,13.0174533,12.950343,13,12.9677963
